,title,description,title_label,description_label
91,지역 책임의료기관 부재 곳 필수의료 공백 우려,및 코로나 팬데믹 기간에 의료인력 소진 을 경험했고 이후 인력 유출이 재정 악화로 이어지는 점 공익적 목적 실현을 위해 지방공사의료원에서 지방의료원으로 전환했으나 여전히 독립채산제 원칙을 고수하며 ,0,0
92,갑자기 휴지 건네 당황했는데 음식점 사장 울린 손님의 메시지,그는 코로나 팬데믹 이후 끝을 모르고 치솟는 물가 때문에 부담됐다 며 원으로 시작해 년 후 원 인상했고 이를 유지해 오다가 지난해 가을부터 원을 더 인상해야 할 지경에 이르렀다 고 말했다 이어 ,0,1
93, 미국 없는 세상 향해 혼돈의 열차 출발한다,유럽은 코로나 의 긴 터널에서 여전히 빠져나오지 못한 상태다 유럽연합 개 회원국이 단일 대오를 형성해 하지만 코로나 대유행과 누적된 공급 과잉으로 년부터 중국 부동산 경기는 급격히 얼어붙었다 급격한 ,0,0
94,다 쓴 커피캡슐 우체통에 넣으면 재활용 해드려요,국내 캡슐커피 시장 규모는 현재 억원 이상으로 추정되는데 코로나 유행을 기점으로 시장이 네 배 넘게 커졌다 캡슐 커피를 찾는 소비자가 늘면서 폐캡슐도 늘고 있지만 체계적인 재활용 체계가 갖춰져 있진 ,0,1
95,대원제약 펠루비 매출 비중 투자도 지속,진해거담제 제품은 코로나 팬데믹을 기점으로 매출이 배 이상 급등한 이후 상승세를 지속하는 중이다 진해거담제 매출은 년 억원에서 지난해 억원까지 늘어났다 올해 분기 누적 매출도 억원으로 ,0,0
96,전남대 환경관리직 노조 폐지 모아 장학금 기부,십시일반 모은 성금을 더해 년째 기부를 이어오고 있다 특히 코로나 가 한창이던 년에는 학생 사랑 생활지원금 모금 캠페인 에 백만 원을 추가로 기부하는 등 학비 부담이 힘겨운 학생들을 돕는데 앞장서 왔다 ,1,1
97, 이노엔 한국로슈 인플루엔자 치료제 타미플루 국내 공급계약 체결, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,1,0
98,새로운 장르 다양한 플랫폼에 뜨거웠던 지스타 , 주년을 맞은 한국 대표 게임전시회 지스타 가 코로나 이후 가장 많은 현장 관람객을 불러모으며 마무리됐다 지스타 조직위원회에 따르면 일 부산 벡스코에서 열린 지스타 에 일간 총 ,1,1
99,전남대 환경관리직 노조 폐지 모아 년째 기부,십시일반 모은 성금을 더해 년째 기부를 이어오고 있다 특히 코로나 가 한창이던 년에는 학생 사랑 생활지원금 모금 캠페인 에 백만 원을 추가로 기부하는 등 학비 부담이 힘겨운 학생들을 돕는데 앞장서 왔다 ,1,1
100, 알바 대신 사장이 직접 뛴다 청년 판매직 고용 한파,안지혜 기자 판매직 일자리가 코로나 팬데믹 때 수준으로 다시 악화했다고요 기자 그렇습니다 통계청에 따르면 올 들어 월까지 평균 판매 종사자는 만 천 명으로 지난해 같은 기간보다 만 명 줄었습니다 ,0,0
101, 이노엔 타미플루 국내 유통 담당, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자의 유통 및 ,0,0
102,의료농단 극복을 위한 성공적 개원 경영 전략 경기도의사회와 함께 ,경기도의사회 학술대회는 년부터 코로나 사태로 인해 실시간 온라인 방식으로 진행해 왔으며 년에는 여 명 년 월 제 차 학술대회에는 약 여 명의 회원이 참석하면서 성황리에 개최되었다 ,1,0
103,맨체스터 유나이티드 바이에른 뮌헨 트레블 여전히 노린다 분데 ,당시 고레츠카는 코로나 바이러스로 리그가 중단됐을 때 벌크업으로 근육을 키운 후 환골탈태했다 뮌헨에서 년을 뛴 고레츠카는 이번 시즌 주전 경쟁에서 밀려났다 그는 경기 골에 머물러 있다 출전 시간은 ,1,0
104,중국 첨단 스텔스 전투기 선보인 주하이 에어쇼 폐막,미국 보잉 유럽의 에어버스 등 개국 개 외국 기업이 에어쇼에 참석해 코로나 팬데믹이 여전했던 년보다 배 이상 늘었다 주하이 에어쇼는 전체 전시 면적이 만 로 이중 드론 전시장이 만 를 ,0,0
105, 아시아라운드업 일대일로 빚더미 라오스 물가 급등, 라오스 물가는 코로나 팬데믹 대유행 이후 치솟기 시작했고 년 우크라이나 전쟁 발발로 고삐가 풀렸음 특히 쌀 설탕 기름 닭고기 같은 생활필수품 물가가 지난해 약 배로 오르면서 일반 가계는 생계에 큰 ,0,1
106, 이노엔 한국로슈와 타미플루 국내 공급계약, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0,0
107, 글로벌 게임 매출 년 뒤 조 규제로 위협받을 수도 ,채호형 삼일 파트너는 코로나 이후 다소 주춤하는 게임 업계의 최근 인수합병 사례를 공유했다 장용석 삼일 이사는 본사와 거래하는 해외 관계사가 독립적인 사업자일 경우와 단순 지원자일 경우로 ,1,0
108, 국장 망해도 미장으로 벌었다 폭락장에도 증권사들 웃는 이유,대형 증권사 한 관계자는 코로나 이전만 해도 증권사들은 해외주식 투자 사업에 대해 반신반의하는 분위기였지만 이제는 주요 수익원 한축이자 침체된 국내 증시 상황에서 집중해야 하는 비지니스모델 이라면서 ,0,0
109,전북대 주거환경학과 대한민국 주거복지문화 대상 수상,특히 코로나 로 운영에 어려움을 겪고 있던 삼례문화예술촌을 리뉴얼 하기 위해 진행된 프로젝트는 완주군의 의뢰로 진행된 것으로 전북대 주거환경학과는 이곳의 유휴공간을 지역 문화 활성화와 예술인의 주거안정을 ,1,0
110,최대 규모 성료한 지스타 글로벌 게임사 참여 숙제 남겨,하지만 이번 지스타에는 일간 실내외 부스에 약 만 천명이 방문한 것으로 파악되어 전년의 약 만 천명을 뛰어넘어 코로나 이후 최다 기록을 세웠다 두 개의 전시장으로 나뉘어 운영된 관에서는 직접 ,0,0
111,전 세계에 부는 지지층 이탈 현상, 년부터 불거진 전 세계 고물가 현상은 멀게는 년 세계 금융 위기 이후 각국서 꾸준히 진행한 양적완화의 결과라고 할 수 있고 가깝게는 년 코로나 백신 개발 이후 진행된 단계적 일상 회복의 여파라고 할 수 ,0,1
112, 이노엔 독감 치료제 타미플루 국내 공급 계약 체결, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0,0
113, 시론 우리를 살아남게 하는 것,차별과 혐오를 조장하는 우익이 극성한 가운데 한바탕 코로나 바이러스가 인류를 위협한 뒤로 사람들은 더욱 비관주의로 흘러가는 양상이다 인류는 특정 계층이 아닌 인류 전체의 절멸 가능성을 경험했다 기후위기의 ,1,0
114,숙명여대 스타트업 소노럭스헬스테크 공기 중 바이러스 감지 기술로 중 , 코로나 인플루엔자 등 생활 공기 중의 바이러스 위험도를 측정해 스마트폰으로 제공한다 이를 통해 각종 질병을 미리 예측하고 대응할 수 있어 감염 취약 계층을 보호하고 공공보건을 향상하는 데 크게 기여할 것으로 ,0,1
115,전북대 주거환경학과 대한민국 주거복지문화대상 수상, 코로나 로 운영에 어려움을 겪은 완주 삼례문화예술촌 유휴공간에 전통성을 강화한 전시 및 지역 예술인 주거 공간을 만들어 호평을 받았다 최병숙 전북대 주거환경학과장은 지역 사회에 실질적인 도움을 줄 수 있는 ,1,1
116,건설 불황 속 승승장구 정몽진 회장 승부수 통했다 ,그 결과 년 코로나 이후 리오프닝에 따라 산업 전반에 걸쳐 실리콘 수요가 늘어나면서 창사 이래 최대 매출액과 영업이익을 기록했다 그러나 지난해 글로벌 경기 침체 영향으로 실리콘 가격이 하락하면서 ,0,0
117, 울산 수출 중견기업들 특정 품목 국가에 집중해 경쟁력 확보 ,이후 글로벌 교역둔화 년 시기까지 지속적인 감소세를 보였고 년 코로나 팬데믹 때도 감소했으나 년에는 높은 증가율을 보이며 다시 회복했다 울산은 자동차 석유제품 선박 등 대 품목의 ,1,1
118,내수침체 고용 한파 올 판매직 만명 줄었다,상황이 코로나 팬데믹 수준으로 다시 나빠진 것으로 나타났다 판매직에 대한 고용 한파가 청년층 코로나 가 한창이던 년 만 명 과 년 만 명 다음으로 많다 판매 종사자는 온라인 상거래 ,1,0
119,석산지역주택조합 비대위 주장 근거 없다 ,또 전쟁 코로나 등 국제 정세 불안정 여파로 공사비가 증가한 것은 우리나라 대부분의 건설 관련업에서 발생했다 라면서 그 중 사업이 지체되거나 중단되는 일도 있었다 그에 반해 우리 조합은 대다수 조합원의 ,0,1
120,전남대 환경관리직 노조 폐지 모아 년째 기부,십시일반 모은 성금을 더해 년째 기부를 이어오고 있다 특히 코로나 가 한창이던 년에는 학생 사랑 생활지원금 모금 캠페인 에 백만 원을 추가로 기부하는 등 학비 부담이 힘겨운 학생들을 돕는데 앞장서 왔다 ,1,1
121, 항생제 필요할 때만 제대로 일반인 만 심각성 인식,세계보건기구 는 지난 월 코로나 입원환자 중 항생제가 필요한 사례는 임에도 환자의 가 항생제를 사용했다는 내용 등을 알리며 향후 항생제 내성의 위험이 더 커질 것에 대한 우려를 표했다 년에는 항생제 ,0,0
122,경기도의회 오석규 의원 경기도자비엔날레 격년제 내부 문제로 개최 ,오 의원은 경기도자비엔날레는 년부터 격년 주기로 개최해 왔고 심지어 코로나 시기에도 진행됐으나 년 개최 이후 년 미개최 년에 개최된 이유 를 질문했다 한국도자재단 최문환 대표이사는 당시 대표이사 ,0,0
123, 지스타 만 명 방문한 지스타 성공적 마무리 , 코로나 이후 가장 많은 관람객이다 부스가 차려진 올해는 작년에 이어 역대 최대 규모며 확대된 규모만큼 다양한 참가사의 신작과 콘텐츠가 공개되며 지스타를 방문한 모두의 기대감을 불러일으켰다 벡스코 ,0,0
124, 푸드 신시장 필리핀을 가다 중독성 자랑하는 라면 고품질 파프리 , 코로나 팬데믹 감염병 대유행 시기 집에 있는 시간이 늘며 시청 인구가 늘었고 한국 드라마가 필리핀 전역에서 인기를 끌었다 한류에 대한 관심은 이제 한식과 푸드로 향하고 있다 필리핀에서 년 ,1,0
125,정철 나무기술 대표 중소기업 기술 경영 혁신대전 장관 표창 수 ,특히 질병관리청의 코로나 확진자 데이터 분석 시스템 구축을 통해 공공 부문의 데이터 관리 기반을 마련하는 데 중요한 역할을 했다 또한 메타클라우드 기술을 적용한 스페로 는 멀티 하이브리드 클라우드를 ,1,0
126,벡스코에 만명 북적북적이더라니 불법 촬영 카메라 따라다녔다, 는 국내 최대 게임 전시회로 올해 회를 맞았다 주최측 추산으로 올해는 지난 일부터 나흘간 부산 벡스코에 총 만 여명이 다녀가 코로나 이후 최다 관람객을 동원했다 ,0,0
127, 가격 올라도 괜찮다 손님이 휴지에 써 전한 진심 사장 울렸다,하지만 코로나 이후 계속되는 물가 상승으로 추가 가격 인상이 불가피한 상황에 직면했다 그러나 씨는 코로나 만큼 어쩌면 그보다 더 힘든 시기를 겪고 있는 것 같다 면서도 우리가 진심으로 고민하고 ,1,1
128,정동혁 의원 경기관광공사 년 전 마스크 착용 사진 활용 홍보 지적,이어 코로나 가 유행했던 년 전 사진들도 활용하다 보니 마스크를 쓴 사진도 많이 있다 며 해당 게시물은 계절별 여행 욕구를 불러일으키는 현장감 있는 홍보 콘텐츠라기에는 무리가 있다 고 지적했다 특히 ,0,1
129,화천군 수능 힐링 콘서트 재개,그러나 이듬해부터 코로나 펜데믹의 영향 등으로 콘서트가 열리지 못해 지역 청소년들의 아쉬움이 컸다 화천군 역시 오랜만에 열리는 콘서트인만큼 완벽한 공연을 위해 준비에 각별한 정성을 쏟고 있다 이 밖에도 ,1,1
