,title,title_label,description,description_label
357, 기업부채 급증 부동산업 쏠림 한계기업 신용 우려 ,0,이투데이 손희정 기자 | 한국금융연구원 기업대출의 효율적 배분과 성장잠재력 제고 코로나 펜데믹을 기업신용 잔액 증가세는 코로나 팬데믹 이후 가팔라졌다 년부터 년까지 기업신용 증가율은 분기 평균 ,1
358,퍼플홀스 개의 특허 등록 글로벌 사업현지화 서비스 제공,0,특히 그는 코로나 기간 하늘 길이 막혀 글로벌 사업이 중단됐던 문제를 해결하고자 글로벌 목표시장과의 거리를 비대면 방식으로 좁혔고 전통적인 마켓리서치 방식의 고비용 프로세스를 를 통해 해체했다고 ,1
359,지난해 한국 온 이민자 늘어 증가율 위,1, 는 이민자 증가 요인으로 코로나 팬데믹 이후 경제 회복으로 인한 노동력 부족 회원국의 인구구조 변화 등을 꼽았다 장 크리스토프 뒤몽 국제이주부서장은 이민자 급증은 단순히 팬데믹으로 인한 ,1
360, 청년발언대 코로나 백신접종의 중요성,1,우리는 코로나 와 년 동안 함께 살아가고 있다 코로나 발생 년 만에 확진자는 억명이 넘어가고 지난해 월 기준 억명 감염됐다고 조사됐다 전 세계 인구 에 달하는 숫자이다 코로나 확산세가 심화되자 ,1
361, 백신 음모론자가 보건장관 모더나 화이자 주가 털썩 ,1,했으며 앤서니 파우치 전 국립보건원 산하 국립 알레르기 감염병 연구소 소장이 마이크로소프트 창립자인 빌 게이츠 및 제약회사들과 공모해 코로나 백신을 판매하려 했다고 비난하는 책을 쓰기도 했다 ,1
362,부임 학교마다 합창단 강마에 언니 와 여중생 파이터들 단독무대 ,1, 년 넘게 학생 소통 발산 공간 돼줘 이후 여년간 강씨는 옮기는 학교마다 코로나 기간인 년 제외 합창단을 만들었다 한 해가 다르게 사제 교우 관계가 삭막해지는 학교 현장에서 합창단을 통해 제자들과 ,1
363,경기신보 대위변제액 년 새 배 재정상태 빨간불 ,1,신보 코로나 때 심사 완화 특별 보증 여파 경영개선 실무협 구성 경기신용보증재단이 소상공인 등의 경기신보는 이 같은 재정 상황이 코로나 시기 정부와 경기도가 적극적으로 주문한 특별 보증의 여파라는 ,1
364, 공정하게 실력으로만 평가한다 정의선 스타일 보여준 현대차식 혁신 ,1,그는 년 사장 취임 후 신종 코로나 바이러스 감염증 코로나 혼란과 우크라이나 전쟁 등 지정학 리스크 전동화 전환 흐름 속에서도 현대차의 최대 실적을 이끌어 낸 주인공으로 평가받는다 현대차는 장 사장의 ,1
365, 선교의 방향 설정과 연합 위해 뜻 모을 것 ,0, 코로나 사태로 인해 선교 사역 위축을 목도하면서 본질 회복의 중요성을 강조한 차기 이사장 주승중 목사는 선교는 하나님이 하신다 그러기에 교회는 본질적으로 선교적교회 가 돼야 한다 며 를 통해 그 ,1
366, 안심하고 놀러오세요 충북 지역축제 행사장 감염병 안전 ,0,검사 항목은 탄저균 페스트균 등 고위험병원체 종 아데노바이러스 코로나 바이러스 등 호흡기 바이러스 코로나 팬데믹 종식 이후 대규모 행사와 지역축제가 재개돼 많은 관광객이 몰리기 때문에 생물테러나 ,1
367,울주군의회 언양 봉계 한우불고기축제 정상화 방안 논의,0, 년부터 시작돼 매년 언양과 봉계지역에서 번갈아 가며 격년제로 열려 오던 한우불고기축제는 아프리카돼지열병 확산 년 과 코로나 확산 년 등 외부적 영향으로 일정 기간 개최되지 못했다 또한 년 년 ,1
368, 정년이 문소리 그를 찾는 이유 인터뷰 ,1,컸다 며 선생님이 코로나 시기에 돌아가셨다 정년이 를 하면서 선생님 생각이 많이 나더라 명창이셨는데 이밖에 연극 사운드 인사이드 까지 성황리에 마친 그는 코로나 때도 거의 안 아팠는데 폭삭 속았수다 ,1
369,조합원 고용 요구하며 공사 차량 막은 민노총 간부들 징역형,0, 코로나 시국이던 당시에 집회를 열었기 때문에 이들에게 감염병의 예방 및 관리에 관한 법률 위반 혐의도 적용됐다 재판부는 주된 범행 동기가 노동자의 권리를 보호하기 위한 것이 아니라 타 노조 조합원을 배제하고 ,1
370, 마이크로 투어리즘 여행자가 지역다움 즐길 수 있게 ,1, 코로나 사태 이후 여행지 선택 못지않게 숙박 공간의 중요성이 부각되고 있다 무엇을 보느냐 보다 코로나 직격탄에도 고용 늘려 호시노 대표는 년 전 일본 호텔 대부분이 코로나 직격탄을 맞아 휘청거릴 때 ,1
371, 너무 비싸게 샀나 배달기업 그럽허브 분의 값에 매각,0,그러나 코로나 팬데믹 국면이 끝나자 상황이 달라졌다 그동안 사람들이 집에 틀어박혀 사회적 사람들은 코로나 이후 이른바 보복여행 에 나섰고 점점 다양한 여행 경험을 즐기려 한다 관련 수요를 공략하는 ,1
372,면세업계 찬바람 신세계면세점도 희망퇴직,1,신세계디에프는 코로나 에 이어 중국 경기 둔화 고환율 소비 트렌드 변화 등 어려운 여건 속에 체질을 임원 급여 반납은 코로나 팬데믹이 발발한 년에 이어 이번이 두 번째다 회사의 실적 악화로 인한 ,1
373,트럼프 백신 회의론자 케네디 보건복지장관 지명 관련주 ,1, 코로나 백신 제조사 모더나 와 노바백스 는 이상 화이저 와 아스트라제네카 는 대 각각 밀렸다 대형 제약사 일라이릴리 주가도 가량 뒷걸음했고 는 가까이 ,1
374,현대차 트럼프 시대 대비 전략 인사 단행 북미시장 공략 강화,0,현대차그룹에 따르면 장 신임 부회장은 사장 취임 후 코로나 팬데믹과 우크라이나 전쟁 등 지정학적 리스크 전동화 전환 트렌드 속에서 현대차의 최대 실적을 이끈 장본인이다 아울러 현대차의 미래성장동력인 수소 ,1
375,푸틴 숄츠 년만에 전격 통화 협상 군불 젤렌스키 판도라 상자 연 ,1,그는 러시아가 공세에 나서기 약 일주일 전에 모스크바에서 푸틴 대통령을 직접 만났지만 코로나 팬데믹을 이유로 대형 테이블을 사이에 두고 약 거리에서 대화하기도 했다 숄츠 총리는 푸틴 대통령에게 현실을 ,1
376,올해 대표 어린 승용마는 작년 위 세말이 올해 우승 성장 입증 ,1,이는 코로나 로 어려움을 겪던 와중에도 생산과 조련에 지속적인 노력을 기울여온 승용마 생산 농가들의 결실이라 볼 수 있다 같은 기간 국산마 품평회 결승전인 주니어컵 도 함께 열렸다 주니어컵은 세 번의 ,1
377, 현장연결 윤대통령 서밋 기조연설 내년엔 한국 개최 ,1,대표적 코로나 팬데믹 시기 모바일카드로 업그레이드 아태자유무역지대 구축 비전은 년 전부터 논의 오늘날 메가 가 결실을 맺는 촉매제로 기업인들 이 미래 대비하는 데 앞장 분석 보고서 ,1
378,닥터나우 방지법 등장 업계 환자 선택권 박탈 ,1,코스포 측은 코로나 팬데믹 기간 국민들의 보건 사각지대를 최소화하는 데 기여했던 비대면 진료는 여전히 법적 기반 없이 정부 시범사업에 의존하고 있다 며 주요 선진국들이 약 배송을 허용하고 비대면 진료 규제를 ,1
379, 가 만난 사람 발로 뛰는 회장 정원주 조계종 중앙신도회장,0,신혼부부들이 코로나 를 통해서 아이가 있는 그 사람들이 산으로 많이 오면서 사찰을 찾았잖아요 그래서 그러니까 만약에 그게 하나하나 실천이 돼간다고 하면 신도님들께서는 이전에 코로나 때문에 모이지도 못했었고 ,1
380,인도마저 베어마켓 우려 낙제점 기업이 발목 잡는 니프티,0,이는 월간으로 코로나 가 한창이던 년 월 이후 최대 규모다 이 같은 흐름이 곧 멈출 것이란 기대감은 현재로선 거의 없다는 평이다 도널드 트럼프 미국 대선 당선인의 재집권 시대를 맞이해 미국 등 ,1
381, 인사도 글로벌하게 트럼프 준비하는 현대차 발 빠른 수뇌부 ,0,계열사 관계자는 코로나 와 전동화 캐즘을 거치며 급변한 자동차 시장에서 현대차는 다른 브랜드에 비해 굉장히 재빠르게 대응한게 사실 이라며 여기엔 장 부회장과 무뇨스 대표 같은 리더들의 열린 리더십이 큰 ,1
382, 닥터나우 방지법 환영 비대면 플랫폼 횡포 근절 ,1,아울러 코로나 감염병 의료대란 등 보건의료 위기상황에서 급증한 현재의 비대면진료는 질병의 치료나 예방과는 관계없이 단순히 편리하게 약을 처방받기 위한 요식행위로서 기능하고 있는 바 반드시 필요한 환자를 ,1
383, 현장영상 윤 대통령 서밋 기조연설 내년 경주로 초대 ,1, 코로나 팬데믹으로 이동이 제한되던 시기에는 모바일 카드로 업그레이드되었습니다 안전성과 편리성이 더욱 높아지면서 지금은 만 장이 넘는 카드가 발급되어 널리 활용되고 있습니다 아태지역의 경제통합을 ,1
384,조합원 고용 요구하며 공사 차량 막은 민노총 간부들 징역형,0, 코로나 시국이던 당시에 집회를 열었기 때문에 이들에게 감염병의 예방 및 관리에 관한 법률 위반 혐의도 적용됐다 재판부는 주된 범행 동기가 노동자의 권리를 보호하기 위한 것이 아니라 타 노조 조합원을 배제하고 ,1
385,약사회 닥터나우 방지법 발의 환영 취지 적극 동의 ,0,또한 코로나 감염병 의료대란 등 보건의료 위기상황에서 급증한 현재의 비대면진료는 질병의 치료나 코로나 감염병 의료대란 등 보건의료 위기상황에서 급증한 현재의 비대면진료는 질병의 치료나 예방과는 관계없이 ,1
386, 임장족 이 뜬다 내 집 마련 부동산 공부 선택 아닌 필수 ,1,임장 년 차인 대 김 모 씨 남 는 코로나 팬데믹 이후 자산 가격이 급등하는 것을 보고 하루빨리 집을 구해야겠다는 생각이 들었다 며 실제로 임장을 통해 몇 년간 건의 부동산 등기를 완료했다 고 자랑스럽게 밝혔다 ,1
387, 맛집 앞 긴 줄 사라지나 엔에 샀다 시간 사는 사람들 줌인도쿄 ,1, 코로나 가 끝나고 외국인 관광객이 몰려들면서부터는 맛집으로 이름난 곳에선 장사진 풍경을 정말 쉽게 볼 수 있는데요 이처럼 줄서기 에 익숙한 일본 사회가 조금씩 달라지고 있습니다 놀이동산에서나 볼 수 ,1
388, 샷 짝 찾아드려요 지자체 종교계에 아파트단지까지 오작교 ,0,이씨는 결혼에 시간과 비용이 많이 들고 당장 결혼하지 않아도 흠이 되는 세상이 아니다 보니 더욱 만남을 갖기 어렵다 며 심지어 코로나 팬데믹으로 수년간 젊은이들이 사람 만날 기회를 놓치지 않았나 라고 짚었다 ,1
389, 임상 업데이트 메드팩토 백토서팁 임핀지 병용 배 향상 ,1,셀리드 오미크론 대응 코로나 백신 상 투여 완료 셀리드는 오미크론 대응 백신 의 이번 임상 상 시험은 국내를 비롯해 필리핀과 베트남에서 코로나 예방 백신의 마지막 접종 완료 또는 ,1
390,투쟁으로 다시뭉친 의대협 달라진 년 투쟁 노선,1,의대 증원 등의 정책을 코로나 안정화 이후로 미루고 원점에서 재논의하기로 한 것인데 이는 대한의사협회의 독단적인 결정이었다는 게 당시 대전협 주장이었다 의대협은 이후에도 투쟁을 멈추지 않았는데 월 일 ,1
